gstin,name,band,planted_as,group
33JONDD4070U3ZI,Chokshi-Srinivas,clean,ordinary_trader,
06NPRTK7012S1Z0,Shroff LLC,clean,ordinary_trader,
19DMEND3380F6ZM,Dara-Sankar,clean,ordinary_trader,
19PQRMM4466I9ZB,"Nori, Nagarajan and Bhardwaj",clean,ordinary_trader,
36GAURC9832G8ZJ,"Sankaran, Jhaveri and Tripathi",clean,ordinary_trader,
36QJRRK2696Y5ZN,Sagar-Sagar,clean,ordinary_trader,
33TFEJF8807I8ZF,"Mander, Ranganathan and Sanghvi",clean,ordinary_trader,
27DCHUP1187B2Z5,Bhakta PLC,clean,ordinary_trader,
06RKGXN9416K9ZU,Sur-Ram,clean,ordinary_trader,
06UOQQX5800Z1ZM,Bhandari Ltd,clean,ordinary_trader,
19YWFRM8169Y5ZR,Sen and Sons,low,honest_two_way_trader,honest-loop-4
06HNDDA2191X7ZY,"Mistry, Bandi and Chokshi",low,honest_two_way_trader,honest-loop-4
33IKVXF1885C4ZB,Rege-Lad,clean,ordinary_trader,
27PWPBT1677A6ZN,"Khanna, Palla and Narula",clean,ordinary_trader,
27JGBRH4597U5ZN,Bhalla Group,clean,ordinary_trader,
36IRHSK8740M6Z7,"Patla, Rege and Sekhon",low,honest_two_way_trader,honest-loop-14
09GRVNV9465C8Z6,"Padmanabhan, De and Bandi",clean,ordinary_trader,
24ETOTI4054G9ZY,Dutta Ltd,clean,ordinary_trader,
06RYYLR5134X7ZQ,Raman-Nagi,clean,ordinary_trader,
24TQQPT5227A6ZV,Dugar LLC,clean,ordinary_trader,
09UDXJB7202A7ZG,Nagi Inc,clean,ordinary_trader,
33DOVQP9745D1ZN,Roy-Nair,clean,ordinary_trader,
29VZAYN5978Z6ZK,"Sani, Bansal and Bhagat",clean,ordinary_trader,
24QXHMU5524H5ZF,"Aurora, Srinivasan and Sampath",clean,ordinary_trader,
32PWDDC1201L1ZC,"Bhatti, Andra and Sani",clean,ordinary_trader,
27ODOWD9626F7ZM,"Handa, Bora and Sagar",clean,ordinary_trader,
07ZETAD0970Y4ZJ,"Prakash, Kade and Purohit",clean,ordinary_trader,
09EQJPS9310J9ZV,Rastogi Inc,clean,ordinary_trader,
27HGHYX5539A5ZA,Mannan-Narayan,clean,ordinary_trader,
07KFHVM8893L3Z8,Hora-Mistry,clean,ordinary_trader,
19OPCSX2613K9Z4,"Raju, Chadha and Das",clean,ordinary_trader,
36SVELR8565B4ZB,"Balasubramanian, Bhandari and Baral",clean,ordinary_trader,
09OCVTM5541D2ZT,"Suresh, Mahal and Shenoy",clean,ordinary_trader,
06CKXBB0732H5ZC,"Mohanty, Seth and Narang",clean,ordinary_trader,
32DILIY3610L2Z5,"Mandal, Dhar and Natarajan",clean,ordinary_trader,
32HIATX0979H8ZL,Sane Group,clean,ordinary_trader,
19SNJUN2959Q6ZT,"D’Alia, Wali and Gera",clean,ordinary_trader,
36VKXZI5668R2ZS,Sharaf-Khanna,clean,ordinary_trader,
33RDYHO0936P5ZQ,Raja Group,clean,ordinary_trader,
06VCUTU2378Z9ZW,"Chand, Dugar and Mutti",clean,ordinary_trader,
29TOZFV4787Y4Z8,Rajagopal-Choudhary,low,honest_two_way_trader,honest-loop-18
32LIZUT6281Q1Z4,"Ahluwalia, Bains and Ravel",clean,ordinary_trader,
24UOUWU7831P5ZE,Kuruvilla LLC,low,honest_two_way_trader,honest-loop-5
32WOFIF8971V5ZQ,Raja PLC,clean,ordinary_trader,
33SWNPX5268K6Z0,"Basak, Guha and Choudhary",clean,ordinary_trader,
27YHULU2604V5Z7,Boase LLC,clean,ordinary_trader,
19YXMBB0894S5ZN,"Wadhwa, Choudhry and Hari",clean,ordinary_trader,
33YMOXU1184I2ZU,"Varughese, Shan and Varma",clean,ordinary_trader,
07UTAXR5427H3ZW,Menon Group,clean,ordinary_trader,
33KTYIJ0653T9Z0,Sankaran-Tata,low,honest_two_way_trader,honest-loop-6
24NIJQI4010S1ZF,"Devi, Mangat and Ahuja",clean,ordinary_trader,
19QFZMH8938H3ZJ,Sarna Inc,clean,ordinary_trader,
36MVHTB2985P1Z5,"Nagi, Bhasin and Karan",clean,ordinary_trader,
29ZPTTJ0999K9ZS,Kulkarni-Agate,clean,ordinary_trader,
36FAOCT9733N5ZK,"Goyal, Mittal and Singhal",clean,ordinary_trader,
27WDPVD4784M1ZW,"Patla, Rai and Chauhan",clean,ordinary_trader,
06QGHQV9801I2ZF,"Raja, Chokshi and Chakraborty",clean,ordinary_trader,
29ZJPOZ3040E8ZO,"Hari, Boase and Bir",clean,ordinary_trader,
09OSVCA8316Z9ZT,Sachdeva-Kar,clean,ordinary_trader,
19WREBE8410O7Z7,"Sangha, Bhardwaj and Mukhopadhyay",clean,ordinary_trader,
33PMOPR8856S8ZT,Gade-Kadakia,clean,ordinary_trader,
07LSOOZ5480W9ZC,Handa Inc,clean,ordinary_trader,
33TKHZT9032W7ZI,Mukhopadhyay Inc,clean,ordinary_trader,
07DXDAV0481F1ZD,Sachdev Group,clean,ordinary_trader,
33IROKP6874T9Z1,"Brahmbhatt, Prasad and Dalal",clean,ordinary_trader,
32RAAKH3997L8ZE,Sem-Krishna,clean,ordinary_trader,
27MYHNU2537R6ZC,"Bali, Pathak and Deshmukh",clean,ordinary_trader,
32OGDSM4218P1ZP,Natarajan-Seth,clean,ordinary_trader,
33WAWBF7184R7ZH,"Sastry, Ramakrishnan and Balasubramanian",clean,ordinary_trader,
32AEEII0619L5ZR,Arora-Warrior,clean,ordinary_trader,
36PCYCP5382I6ZF,"Krishnamurthy, Bhatti and Lad",clean,ordinary_trader,
33GFMOF6809Q9ZR,Kumar Inc,clean,ordinary_trader,
07EBFXY1723M5Z0,"Mannan, Barman and Baria",clean,ordinary_trader,
19EMMMK2499I6ZU,Johal-Nayak,clean,ordinary_trader,
32XTMNC7585K4Z4,Thaman-Anne,clean,ordinary_trader,
29HEABS6656C9Z1,Cherian-Bera,clean,ordinary_trader,
29VIMOR6767Q5ZB,Grover-Srinivasan,clean,ordinary_trader,
27LGPRG7850B5ZF,"Banerjee, Arya and Mallick",clean,ordinary_trader,
09XLKWA9837E5Z3,Mistry Group,clean,ordinary_trader,
24IKZPL6710A9ZR,"Patel, Karpe and Prasad",clean,ordinary_trader,
33KHSOO2186J4ZG,"Shere, Pau and Balay",clean,ordinary_trader,
32JYKSY5334M4ZN,Toor and Sons,clean,ordinary_trader,
33BFGOQ9935W2ZG,Buch-Bali,clean,ordinary_trader,
36YDESM4306B7ZK,Dasgupta-Sule,clean,ordinary_trader,
27DKTND0910H1ZD,Sarkar and Sons,clean,ordinary_trader,
09UUTWL2016D2ZY,Soni Group,clean,ordinary_trader,
33TPFTR2929Q5ZY,"Rao, Mahal and Sarna",clean,ordinary_trader,
36MSFMC8486I5Z7,Luthra Inc,clean,ordinary_trader,
24BRXJS0802F4Z7,"Nagi, Lad and Choudhry",clean,ordinary_trader,
36LFLLH9252Y9ZG,"Khalsa, Deshpande and Kant",clean,ordinary_trader,
19LGQNB4742U7ZQ,Pandey PLC,clean,ordinary_trader,
24TLKNA8096M7ZH,Shankar Inc,clean,ordinary_trader,
33FVZTP1886B1ZH,Mutti Ltd,low,honest_two_way_trader,honest-loop-10
36CMVWT0762P4ZQ,Magar-Agrawal,clean,ordinary_trader,
33GNMWC3459C8ZR,Chopra-Parekh,clean,ordinary_trader,
32PAWKZ8902F4ZN,"Soni, Sane and Dugar",clean,ordinary_trader,
19NKRBC3455F4ZK,Datta-Ghosh,clean,ordinary_trader,
32XRNFR6605L7Z0,Magar-Rajagopal,clean,ordinary_trader,
36KLDTM9166Z2Z1,"Bal, Goel and Shan",clean,ordinary_trader,
24IQLJZ5610I3Z5,Lall-Manne,clean,ordinary_trader,
09DQXMB8445G1ZL,Pal-Gaba,clean,ordinary_trader,
27DOPQG9025Y1Z5,Walla Inc,clean,ordinary_trader,
24QDIHY5458Z7ZQ,"Raja, Bajaj and Ram",low,honest_two_way_trader,honest-loop-12
19TRUGR1805R3ZK,Pant and Sons,clean,ordinary_trader,
24HCWQR1979I6ZR,"Mammen, Sundaram and Deo",clean,ordinary_trader,
24FRPIL4479K9ZH,Manda-Chaudhary,clean,ordinary_trader,
36PKISX6729J4ZJ,Anne PLC,clean,ordinary_trader,
27WAGPM4551G4Z1,Barad-Dutt,clean,ordinary_trader,
24HYRGF7704V3ZP,Kurian Inc,clean,ordinary_trader,
07XQTBE3305M2ZD,Prabhu-Suri,clean,ordinary_trader,
24EPTPO8329E3ZB,"Nazareth, De and Pillay",clean,ordinary_trader,
32JEUOR8051M2ZY,"Chahal, Roy and Saxena",clean,ordinary_trader,
07LYZSS0766S2ZM,"Soman, Sachdev and Bath",clean,ordinary_trader,
29XXSQF3522F4ZS,Singh-Dewan,clean,ordinary_trader,
27LPMDU8680M6ZK,Kadakia Inc,clean,ordinary_trader,
06TOBXT4980A3ZP,"Wagle, Dar and Raju",clean,ordinary_trader,
19MBYTH2272Q3ZG,"Sahota, Som and Bath",clean,ordinary_trader,
06UAQNP7590U6ZR,"Bir, Deshpande and Doctor",clean,ordinary_trader,
36VEOPY8780B9ZZ,Guha-Dhar,clean,ordinary_trader,
27EPSSI0538L8ZO,Misra-Sur,clean,ordinary_trader,
07KGCWA8511U5ZT,Puri and Sons,clean,ordinary_trader,
33ALJGR8193I4Z6,Chand-Lanka,clean,ordinary_trader,
36NOCOD5617S2ZS,"Korpal, Rastogi and Kashyap",clean,ordinary_trader,
19MODVZ8931V1ZK,Sachar-Dayal,low,honest_two_way_trader,honest-loop-13
32SJOMH6468C1ZT,Nath-Kota,clean,ordinary_trader,
19JTNUV7541S1Z6,Garg-Kumer,clean,ordinary_trader,
09PVJHA6824V5ZK,Deol Ltd,clean,ordinary_trader,
36NSCXJ2379K3ZG,Gill-Tella,clean,ordinary_trader,
07CEPTP7176N4ZK,"Gopal, Atwal and Mangal",clean,ordinary_trader,
24FIOEP6067E9ZR,"Pandey, Kuruvilla and Jain",clean,ordinary_trader,
06LWOJC3576O3ZF,Nori-Pingle,clean,ordinary_trader,
36POFVN2425E2Z3,Khurana Inc,clean,ordinary_trader,
06UDZNU5516R9ZD,"Char, Varkey and Ganesan",clean,ordinary_trader,
07JUPXM1118Z6Z5,Boase-Tandon,clean,ordinary_trader,
32KATBV3116K5ZE,Prasad Group,clean,ordinary_trader,
36LPFDN6321Q7ZS,Chaudhari Inc,clean,ordinary_trader,
27BHVNZ0412B7ZB,"Iyengar, Venkatesh and Kalla",clean,ordinary_trader,
29FIHAI2939Z6ZE,Karpe LLC,clean,ordinary_trader,
06AERUY8827B6Z8,Gaba Group,clean,ordinary_trader,
09ZCYUW7550P1Z3,Rajagopalan-Sem,clean,ordinary_trader,
36NYPXP2056B2ZT,Hayre-Basak,clean,ordinary_trader,
06WOCSO2572R8ZK,Sharma LLC,clean,ordinary_trader,
24MDSEC2518D8ZF,Hari-Choudhary,clean,ordinary_trader,
27BVOCS1488O3ZR,Golla-Bail,clean,ordinary_trader,
07BVWRW5225P7Z7,Mistry-Taneja,clean,ordinary_trader,
24EXFTK4465K7Z0,"Yogi, Kale and Chandra",clean,ordinary_trader,
07TEGQN8760X6ZM,Prabhakar-Kamdar,clean,ordinary_trader,
24LTDZM2440R8ZK,Master Group,clean,ordinary_trader,
33MNTPM8399I1ZL,"Bhandari, Bedi and Mohan",clean,ordinary_trader,
33VJFMY3454R3ZC,Rao-Nayar,clean,ordinary_trader,
06JYAYN0537F6ZY,Master-Murty,low,honest_two_way_trader,honest-loop-13
19LAXOQ8966Z5Z0,Kulkarni-Prashad,clean,ordinary_trader,
29ZFIMP7849B7ZC,"Dhaliwal, Sahota and Kata",clean,ordinary_trader,
33UAMQS0398Q9Z7,Karan-Deol,clean,ordinary_trader,
32NDUZF0241J7ZM,Vig Group,clean,ordinary_trader,
24BYLCV6586A2ZG,Dada PLC,clean,ordinary_trader,
29EEXBT9525S6ZW,Minhas PLC,clean,ordinary_trader,
19GUCAX1208L6ZO,Lal Ltd,clean,ordinary_trader,
19DJNOU6514R7ZL,Sane Ltd,clean,ordinary_trader,
06ZSLHL1278O3Z3,Patel-Datta,clean,ordinary_trader,
36GWHTO9501U9ZL,"Chaudhary, Dalal and Ranganathan",clean,ordinary_trader,
29JJWVF5847L7ZW,Swaminathan-Hari,clean,ordinary_trader,
06QIUCX9513U3ZX,"Khare, Sama and Nayar",clean,ordinary_trader,
07TFJXQ2760F1ZY,"Sankar, Thakur and Soman",clean,ordinary_trader,
24MYXEK1849X2Z5,Pillai-Ray,clean,ordinary_trader,
32HENSX9314G5ZQ,Roy-Virk,clean,ordinary_trader,
33NIBIB2100D3Z2,Koshy Group,clean,ordinary_trader,
27UOAIF3203U2ZM,"Trivedi, Kalita and Chhabra",clean,ordinary_trader,
19ZEIZZ0999N5ZF,"Ramanathan, Verma and Tara",clean,ordinary_trader,
06SKJHV5111V7ZF,"Kala, Handa and Murty",clean,ordinary_trader,
33JNXTI4295W2Z8,Narang LLC,clean,ordinary_trader,
06CWPIM4224B7ZS,"Loke, Bandi and Balasubramanian",clean,ordinary_trader,
09OIFBK6905N1ZJ,Mody Inc,clean,ordinary_trader,
27SJPYM0716W7Z2,"Kakar, Taneja and Gupta",clean,ordinary_trader,
33GKWJF8288F1ZC,"Sha, Nori and Mody",clean,ordinary_trader,
09GRNAZ9774X3ZZ,Anand-Vohra,clean,ordinary_trader,
27JMRWB3281Z6ZG,"Purohit, Biswas and Gill",clean,ordinary_trader,
09KWHDG9479Y8ZW,Grewal-Pandit,clean,ordinary_trader,
29UPUNF0361B2ZG,"Pal, Morar and Narasimhan",clean,ordinary_trader,
36DDHKE2310C7ZR,"Murthy, Nanda and Srinivasan",clean,ordinary_trader,
29INPAN4986B5Z7,Gour-More,clean,ordinary_trader,
32HYZZV5111U1ZY,Vora Group,low,honest_two_way_trader,honest-loop-8
24GFVMS1800O6Z1,Malhotra-Mishra,clean,ordinary_trader,
32ZWIJE3718Q6ZI,Comar-Kadakia,clean,ordinary_trader,
19IEIDM7523V5ZS,Ratta-Sami,clean,ordinary_trader,
07AUAFM2203V4ZY,Vig-Ghose,clean,ordinary_trader,
09OVCIZ9745U3Z5,Walia-Nadig,clean,ordinary_trader,
09YQQBM6652S2ZN,"Ramaswamy, Merchant and Sharma",clean,ordinary_trader,
33LHQTB8030D5ZS,"Chahal, Tak and Bains",clean,ordinary_trader,
36ZCZUT4728A5Z6,"Atwal, Brar and Raj",clean,ordinary_trader,
33TBIGS5498V4Z2,Prakash-Borah,clean,ordinary_trader,
36TDPOG5123F5ZU,Borah Group,clean,ordinary_trader,
19CQUJL2234R1ZF,Reddy LLC,clean,ordinary_trader,
07HPOAR3802C2ZC,Brahmbhatt-Chaudhuri,clean,ordinary_trader,
27TEUMQ9534E8Z8,Ratta-Suri,clean,ordinary_trader,
24DUAGJ0859E5ZK,Kala-Gade,clean,ordinary_trader,
24WKELN4654G2ZI,"Kalla, Chhabra and Parekh",clean,ordinary_trader,
27WCUSS6785Z1Z7,Aggarwal LLC,low,honest_two_way_trader,honest-loop-15
36RFJIA6760Z4ZE,Srivastava Inc,clean,ordinary_trader,
33IZUKK1955M4ZS,Bhavsar-Bora,clean,ordinary_trader,
29VNRII2695P2Z1,Chander Ltd,clean,ordinary_trader,
36BPVVB6181L6Z8,Dar-Patil,clean,ordinary_trader,
09RRTEI5707U5ZD,"Boase, Ghose and Agarwal",clean,ordinary_trader,
19CXNUT7047E2ZG,Narasimhan-Dhaliwal,clean,ordinary_trader,
27ZULAU3631S7ZM,Chaudry-Taneja,clean,ordinary_trader,
36NQMHU0743T3Z9,Trivedi and Sons,clean,ordinary_trader,
32LOOQU3817S5ZG,Rastogi and Sons,clean,ordinary_trader,
24SHNHA8348T8ZE,Doshi Inc,clean,ordinary_trader,
29UQWZC4737L8Z4,"Palan, Khosla and Mane",clean,ordinary_trader,
19WRYEO1416X2Z6,Bajwa-Natt,clean,ordinary_trader,
33JHNUH6395G6ZM,Dhar-Misra,clean,ordinary_trader,
07ZWIEF2376E1ZY,Radhakrishnan Ltd,clean,ordinary_trader,
29EPRNJ0437L1Z5,Parikh-Gaba,clean,ordinary_trader,
29CDAZU0268I5Z4,"Arora, Patla and Dayal",clean,ordinary_trader,
07ZCTGP2362P4ZZ,Dora-Parekh,clean,ordinary_trader,
36EGIHH7497O3ZT,Aurora and Sons,clean,ordinary_trader,
33ABVKA2477Q3ZV,Balay Inc,clean,ordinary_trader,
32FPNIX0587P8ZM,"Kamdar, Gour and Pandya",clean,ordinary_trader,
36QBRJZ7960N5ZJ,"Deo, Pathak and Palan",clean,ordinary_trader,
24TMMKL9574L8ZS,Thakur and Sons,clean,ordinary_trader,
29WXEAG3010N7ZB,Lalla-Talwar,clean,ordinary_trader,
09RCQJQ9188Y9Z4,Saxena-Dey,clean,ordinary_trader,
06DXSKX4244I1Z4,Dugal-Halder,clean,ordinary_trader,
06NPDWV5348B6ZT,Aggarwal Group,clean,ordinary_trader,
32QVAGE5635F9ZW,Modi Ltd,clean,ordinary_trader,
32UUPHZ3906D6Z2,"Vohra, Anand and Sharaf",clean,ordinary_trader,
33QGVZB7086N8ZW,"Sura, Mishra and Lall",low,honest_two_way_trader,honest-loop-15
07BDHJK2478N3Z2,"Bajaj, Aurora and Mody",clean,ordinary_trader,
24FEFMF3546N5Z4,Issac-Bail,clean,ordinary_trader,
33OGHGM3786Y9ZG,"Vig, Mani and Mani",clean,ordinary_trader,
24GZBVA6558P1ZL,Chowdhury-Pall,clean,ordinary_trader,
29ECHOI5732A3Z5,"Gour, Vaidya and Suri",clean,ordinary_trader,
24QTUMZ3531G5ZI,Seth-Shenoy,clean,ordinary_trader,
32VLMMI6846F9Z7,Gola-Patla,clean,ordinary_trader,
29QOSCT7969T6ZU,Mistry-More,clean,ordinary_trader,
29ATZVW6457H4ZL,Pingle-Misra,clean,ordinary_trader,
27AAUOA7028I4Z6,Mohanty PLC,clean,ordinary_trader,
24WLSGV2872A6ZA,"Deo, Bava and Nanda",clean,ordinary_trader,
06LDIZD2534M6ZA,Nayar Group,clean,ordinary_trader,
36DNCNJ6004M1ZY,Sama Group,clean,ordinary_trader,
07ARXVS1250K1ZO,"Sunder, Sathe and Sangha",clean,ordinary_trader,
32TJJBA3768W6ZI,"Sarma, Desai and Chadha",clean,ordinary_trader,
06EPCNC3231W7ZC,Agrawal PLC,clean,ordinary_trader,
09JNWOL6893F4ZX,"Khurana, Bhalla and Chakraborty",clean,ordinary_trader,
19HZCMF8758A7ZO,"Walia, Mitter and Pillai",clean,ordinary_trader,
06HUEZD0916A5ZO,Bawa-Kamdar,clean,ordinary_trader,
32YEZQN5377H9ZW,"Dhar, Saha and Mane",clean,ordinary_trader,
09CJXAH0631R3Z4,Shankar-Sarna,clean,ordinary_trader,
24LXLDC8883Y4ZO,Dayal-Dugar,clean,ordinary_trader,
29GCINY8075O5ZW,"Mahajan, Johal and Bhasin",clean,ordinary_trader,
19MTHWN3614A8ZF,"Bose, Bhatia and Chand",clean,ordinary_trader,
24YFVJT0833B3ZJ,"Chandran, Savant and Mander",clean,ordinary_trader,
19VLESR2232N4ZG,"Behl, Dasgupta and Rastogi",clean,ordinary_trader,
32IWWXC5804U3ZH,"Mohan, Ramesh and Bains",clean,ordinary_trader,
33DNNCJ1259C1ZN,Trivedi Group,clean,ordinary_trader,
33WDOQK8955G5ZO,"Sharma, Dash and Gandhi",clean,ordinary_trader,
06KBZCR3504Y5ZI,Kaul and Sons,clean,ordinary_trader,
27NQPGL5129K6ZB,Bansal Group,clean,ordinary_trader,
06RUQMD4562S5ZI,Lala-Munshi,clean,ordinary_trader,
19LQLDP1768Z5ZQ,"Kar, Bhakta and Nair",clean,ordinary_trader,
19YOXQY2490H6ZC,Bhardwaj-Naik,clean,ordinary_trader,
09MXUTU6897Y7ZJ,"Kuruvilla, Talwar and Sahota",clean,ordinary_trader,
24HIQTW1080X9ZQ,Bedi Ltd,clean,ordinary_trader,
33EFJZG0185J3Z8,Buch-Anand,clean,ordinary_trader,
33EQTFY9246D2ZP,Devi-Rege,clean,ordinary_trader,
07JGLTX1764E9ZC,Wagle and Sons,clean,ordinary_trader,
19GQRVR4090T4Z3,"Chaudhuri, Warrior and Bahri",clean,ordinary_trader,
29SOMGX9585B4Z1,Chauhan Ltd,clean,ordinary_trader,
06MSQLC0441O4ZD,Manne-Butala,clean,ordinary_trader,
32FDPUC3482Y5ZW,Khanna-Wason,clean,ordinary_trader,
32XKYTZ1931X5ZK,Sarma-Chatterjee,clean,ordinary_trader,
32EOXOY2608M1ZB,Nigam-Manda,clean,ordinary_trader,
06BCMHK9638S4ZB,Purohit-Barman,clean,ordinary_trader,
06OPGPI0803S3ZS,Peri-Palla,clean,ordinary_trader,
29KXAIO5781A6ZG,"Srinivas, Nagarajan and Bhargava",clean,ordinary_trader,
27ZCKTO5444T7ZH,Atwal and Sons,clean,ordinary_trader,
36WKZLE4817U3Z1,"Choudhary, Mannan and Bhakta",clean,ordinary_trader,
33EQLHB6062X1ZL,Dhar-Morar,clean,ordinary_trader,
09LZEBK1230P7Z4,"Shanker, Lad and Patla",clean,ordinary_trader,
36ECOVM0632B6ZD,Salvi and Sons,clean,ordinary_trader,
36VIRRB5571P8ZW,Dhillon-Wason,clean,ordinary_trader,
09DSGWM5856J8ZQ,Baral and Sons,clean,ordinary_trader,
29QPMND1837Q4Z4,Srinivas Ltd,clean,ordinary_trader,
07NBJJK8234L9ZU,Ravi-Sahota,clean,ordinary_trader,
29PUFRV0286P9ZW,"Behl, Patla and Ramanathan",clean,ordinary_trader,
33GLIBD0798R1ZT,Batra-Chhabra,clean,ordinary_trader,
24MPLEE5634W6ZN,"Sharma, Dugal and Nazareth",low,honest_two_way_trader,honest-loop-17
06UZMKI3358L1ZQ,"Sama, Kunda and Prashad",low,honest_two_way_trader,honest-loop-18
07EYYKZ3331H2Z6,Dhar and Sons,clean,ordinary_trader,
33LCHOK5905H2Z5,"Dube, Choudhary and Mannan",clean,ordinary_trader,
24ILBVC7592Q8ZJ,Mitra-Shenoy,clean,ordinary_trader,
07BWHTY0829N6ZP,Oak PLC,clean,ordinary_trader,
06NAVHI7437N7ZE,Patel-Bhandari,clean,ordinary_trader,
09CIXDJ8471L8ZX,Soman-Borah,clean,ordinary_trader,
24QQGIX5561D4Z3,More Ltd,clean,ordinary_trader,
06RCMOB8266A5ZS,Sha Ltd,clean,ordinary_trader,
09OIXYX3156W6ZS,Oza-Luthra,clean,ordinary_trader,
29BTMTB8919G8ZK,Oza Inc,clean,ordinary_trader,
27NYFJA7202W4Z6,Menon Ltd,clean,ordinary_trader,
27EXEMU0081P8Z4,Subramaniam-Khurana,clean,ordinary_trader,
27WDXOE5948P9Z4,"Nadig, Kala and Vora",clean,ordinary_trader,
36RJLHS6311E3ZX,"Loke, Sinha and Sinha",clean,ordinary_trader,
36XYVUI9897A3ZU,"Comar, Tara and Reddy",clean,ordinary_trader,
19SWXCF0852S7Z7,Tailor Group,clean,ordinary_trader,
19QAGAA7495E8ZB,Subramanian-Sabharwal,clean,ordinary_trader,
27ATPYL8961P3ZN,Halder-Pillai,clean,ordinary_trader,
33SQATA4825Z5ZW,"Vaidya, Andra and Memon",clean,ordinary_trader,
24RBULX0106T3Z3,"Khatri, Sarma and Bhagat",clean,ordinary_trader,
07OAQOF6796J4Z9,Mani-Sangha,clean,ordinary_trader,
07CWRIW0584Y7ZT,Gola PLC,low,honest_two_way_trader,honest-loop-11
27YUKKG1223G2ZD,Chad-Gandhi,clean,ordinary_trader,
19KVONY2634I3ZU,"Grewal, Tara and Wadhwa",clean,ordinary_trader,
32TFYAB0128V9ZY,"Talwar, Majumdar and Maharaj",clean,ordinary_trader,
24KZLYF1306S4ZF,Kale-Sahni,clean,ordinary_trader,
07LNDLJ0637R8ZW,Sarkar PLC,clean,ordinary_trader,
19MEYTN0908N5ZK,Setty LLC,clean,ordinary_trader,
36ELSGN8654K7ZI,Mallick PLC,clean,ordinary_trader,
07EAFRS2850M9ZL,Bansal-Kar,clean,ordinary_trader,
09GQRDS8801S5ZL,"Natarajan, Raja and Rajagopal",clean,ordinary_trader,
06WQEOX2203S9ZK,"Johal, Luthra and Saran",clean,ordinary_trader,
32KVGFK9772N3ZY,Rai-Oza,clean,ordinary_trader,
09UAOYX7557Q4ZE,Lala-Buch,clean,ordinary_trader,
29RBQBJ7440P5ZC,Dash-Sahni,clean,ordinary_trader,
06MRNJF5697F1ZC,"Wagle, Sandhu and Rao",clean,ordinary_trader,
36JYIWY1351I1ZC,Shukla LLC,clean,ordinary_trader,
36EGXNI7648A7ZX,Balakrishnan-Barad,clean,ordinary_trader,
06OXZBL4645M7ZJ,Khosla Group,clean,ordinary_trader,
36WXHRO7763C4ZH,Ganesan Group,clean,ordinary_trader,
19QAOLQ9981I4Z3,Nayar-Pall,clean,ordinary_trader,
19ZQLTB5343U4Z1,"Hegde, Vasa and Goyal",clean,ordinary_trader,
07DVBPW1637L5Z1,"Sachar, Mangal and Prabhakar",clean,ordinary_trader,
19TFGHU7741B8ZG,Setty LLC,clean,ordinary_trader,
33IHRLY2939X6ZD,Sastry-Chadha,clean,ordinary_trader,
32VJUJC1516U4ZY,Patla-Nagi,clean,ordinary_trader,
29FGSZT2341L4ZU,"Cherian, Chander and Rao",clean,ordinary_trader,
32NTXFC2871G3ZV,"Natarajan, Narayan and Ravel",clean,ordinary_trader,
27MXVER2592P6ZL,Bahl-Varma,clean,ordinary_trader,
07YNOTG9414F6ZV,Thaker-Sheth,clean,ordinary_trader,
36SKJGK8752V2ZP,Parekh LLC,low,honest_two_way_trader,honest-loop-15
19OBTEF3380C5ZG,Mital Ltd,clean,ordinary_trader,
09KINXL7056Z3ZZ,"Sood, Sarraf and Apte",clean,ordinary_trader,
32IYHEE8294C2ZF,"Sankaran, Bandi and Dua",clean,ordinary_trader,
29XDOCZ0835Z2ZJ,Mohan-Bobal,clean,ordinary_trader,
24KOGBQ6248F4ZI,"Shan, Sunder and Pradhan",clean,ordinary_trader,
07LRZYY2678G4ZZ,"Zacharia, Narayan and Walia",clean,ordinary_trader,
24QWLPM7218M9ZS,Gour Group,clean,ordinary_trader,
07YIZMD4409I9ZA,Tiwari LLC,clean,ordinary_trader,
27CNDBZ1741R6ZQ,Sathe-Narasimhan,clean,ordinary_trader,
24MKFLB8170K4ZY,Nagarajan-Hari,clean,ordinary_trader,
07FTHBZ1524L3ZW,Krishnan PLC,clean,ordinary_trader,
24URTJL4991N1ZZ,Chanda-Saxena,clean,ordinary_trader,
19AWRZY6366B5ZV,"Seshadri, Bala and Borra",clean,ordinary_trader,
24ARFQN2083I5Z9,Bhandari Ltd,clean,ordinary_trader,
24DTMAT0592K8ZH,Murthy and Sons,clean,ordinary_trader,
24VICEF2038B3Z7,"Mukhopadhyay, Magar and Singhal",clean,ordinary_trader,
09NBHGA4027M5Z5,Parsa Ltd,clean,ordinary_trader,
29DAWUC8426F9Z7,"Mahal, Deshpande and Arora",clean,ordinary_trader,
33CWHXJ5537Y1Z9,Deshpande-Oommen,clean,ordinary_trader,
33TUDOJ2570F2ZG,"Arora, Gupta and Randhawa",clean,ordinary_trader,
32EISZB1964Z7ZY,"Chakrabarti, Balan and Gandhi",clean,ordinary_trader,
19KWMKE4885V7ZZ,Rao PLC,clean,ordinary_trader,
32ONNAU7395B3Z1,Trivedi-Gupta,clean,ordinary_trader,
32OZRIK3603Z4Z2,"Thaker, Varty and Jayaraman",clean,ordinary_trader,
19XOUDS2630L1ZS,Shenoy Ltd,clean,ordinary_trader,
06EOFCH2182W4ZE,Mutti and Sons,clean,ordinary_trader,
24JQCPN0074Y3ZG,"Sachdeva, Bhatt and Sundaram",clean,ordinary_trader,
